year,state,Auto,Bus,Truck,Motorcycle
1974,West Virginia,703208.0,2279.0,229910.0,60201.0
1974,Wisconsin,2131663.0,9368.0,436535.0,104898.0
1974,Wyoming,187897.0,2021.0,116878.0,16245.0
1975,Alabama,1900295.0,8416.0,584074.0,74513.0
1975,Alaska,142717.0,1001.0,81857.0,12639.0
1975,Arizona,1064348.0,3119.0,392025.0,67843.0
1975,Arkansas,864813.0,7413.0,411105.0,36954.0
1975,California,11226325.0,20948.0,2643397.0,668460.0
1975,Colorado,1439779.0,5050.0,480369.0,95315.0
1975,Connecticut,1793158.0,7482.0,148599.0,65345.0
1975,Delaware,289164.0,1404.0,60424.0,7647.0
1975,District of Columbia,236010.0,2466.0,16996.0,3781.0
1975,Florida,4499154.0,17829.0,878389.0,164982.0
1975,Georgia,2509519.0,13144.0,688310.0,98095.0
1975,Hawaii,394619.0,2311.0,65081.0,5962.0
1975,Idaho,406593.0,2739.0,238114.0,44428.0
1975,Illinois,5350375.0,24592.0,968908.0,218073.0
1975,Indiana,2565270.0,14347.0,735754.0,142427.0
1975,Iowa,1542796.0,9165.0,547375.0,149357.0
1975,Kansas,1241497.0,4755.0,559182.0,90329.0
1975,Kentucky,1675990.0,6517.0,562631.0,61027.0
1975,Louisiana,1661389.0,15652.0,510480.0,53541.0
1975,Maine,499474.0,2102.0,146555.0,27095.0
1975,Maryland,2072302.0,11086.0,339336.0,64707.0
1975,Massachusetts,2775670.0,9566.0,321815.0,81249.0
1975,Michigan,4627816.0,14485.0,903159.0,291722.0
1975,Minnesota,1952401.0,12420.0,559696.0,137995.0
1975,Mississippi,989844.0,8291.0,378375.0,30911.0
1975,Missouri,2177361.0,9152.0,679706.0,101968.0
1975,Montana,374614.0,1767.0,235106.0,39225.0
1975,Nebraska,811480.0,3066.0,350494.0,50130.0
1975,Nevada,345648.0,1032.0,117155.0,17750.0
1975,New Hampshire,404574.0,1267.0,79465.0,27121.0
1975,New Jersey,3735985.0,11202.0,407355.0,83531.0
1975,New Mexico,554578.0,3603.0,268387.0,35263.0
1975,New York,6735148.0,31276.0,824934.0,112885.0
1975,North Carolina,2860249.0,22321.0,806999.0,111551.0
1975,North Dakota,330951.0,1763.0,218213.0,24782.0
1975,Ohio,6288050.0,21956.0,868927.0,232390.0
1975,Oklahoma,1432477.0,8297.0,671959.0,107671.0
1975,Oregon,1320294.0,6538.0,300760.0,73268.0
1975,Pennsylvania,6589466.0,24452.0,1045387.0,339437.0
1975,Rhode Island,498777.0,920.0,62944.0,20152.0
1975,South Carolina,1400479.0,9325.0,362558.0,40926.0
1975,South Dakota,336062.0,2069.0,182765.0,24041.0
1975,Tennessee,2094560.0,8303.0,624270.0,95723.0
1975,Texas,6217464.0,29350.0,2149675.0,273863.0
1975,Utah,587133.0,1080.0,256761.0,51068.0
1975,Vermont,233390.0,1081.0,52638.0,13859.0
1975,Virginia,2709506.0,11051.0,530304.0,91151.0
1975,Washington,1883271.0,11107.0,645386.0,110211.0
1975,West Virginia,734659.0,2369.0,228981.0,60404.0
1975,Wisconsin,2126273.0,9500.0,454936.0,115571.0
1975,Wyoming,202267.0,2009.0,132548.0,15732.0
1976,Alabama,1951914.0,7970.0,615993.0,63072.0
1976,Alaska,156204.0,1255.0,92976.0,13292.0
1976,Arizona,1070842.0,3153.0,405361.0,60278.0
1976,Arkansas,902070.0,6876.0,440101.0,33096.0
1976,California,11478776.0,22323.0,2814744.0,667363.0
1976,Colorado,1512098.0,5270.0,509920.0,95787.0
1976,Connecticut,1919975.0,8011.0,159135.0,69966.0
1976,Delaware,297453.0,1492.0,62638.0,7153.0
1976,District of Columbia,245251.0,2538.0,17186.0,3922.0
1976,Florida,4835141.0,21648.0,1088239.0,132834.0
1976,Georgia,2599365.0,11027.0,721810.0,93546.0
1976,Hawaii,424862.0,2532.0,70414.0,6214.0
1976,Idaho,425645.0,2675.0,253267.0,43134.0
1976,Illinois,5515959.0,25433.0,1135191.0,227391.0
1976,Indiana,2653168.0,14755.0,782612.0,140741.0
1976,Iowa,1592789.0,9365.0,583598.0,151829.0
1976,Kansas,1283647.0,4907.0,585020.0,86789.0
1976,Kentucky,1727456.0,6602.0,616088.0,59351.0
1976,Louisiana,1691109.0,17087.0,634055.0,57832.0
1976,Maine,544681.0,2122.0,152293.0,27584.0
1976,Maryland,2138357.0,11154.0,355551.0,66298.0
1976,Massachusetts,2865383.0,9947.0,325173.0,72614.0
1976,Michigan,4726259.0,13780.0,961333.0,267306.0
1976,Minnesota,2073302.0,14130.0,680998.0,151270.0
1976,Mississippi,1036295.0,8640.0,401101.0,28413.0
1976,Missouri,2232558.0,9338.0,699195.0,96201.0
1976,Montana,391428.0,1787.0,245738.0,38580.0
1976,Nebraska,815606.0,3224.0,380481.0,49635.0
1976,Nevada,374985.0,1098.0,132322.0,18260.0
1976,New Hampshire,444051.0,1282.0,81944.0,25957.0
1976,New Jersey,3831041.0,11647.0,414517.0,86753.0
1976,New Mexico,592640.0,3742.0,287264.0,37699.0
1976,New York,6734255.0,30182.0,886232.0,120695.0
1976,North Carolina,3002710.0,23166.0,864978.0,105633.0
1976,North Dakota,335600.0,1784.0,226007.0,24627.0
1976,Ohio,6179074.0,22872.0,943888.0,254482.0
1976,Oklahoma,1499745.0,8513.0,705834.0,109621.0
1976,Oregon,1375064.0,6873.0,351899.0,83821.0
1976,Pennsylvania,6947303.0,25897.0,1154255.0,361918.0
1976,Rhode Island,512426.0,1083.0,71932.0,19919.0
1976,South Carolina,1402938.0,10350.0,356910.0,45801.0
1976,South Dakota,343668.0,2089.0,195906.0,25127.0
1976,Tennessee,2153922.0,8705.0,642213.0,85763.0
1976,Texas,6586572.0,31612.0,2351570.0,270089.0
1976,Utah,605108.0,1100.0,271182.0,50357.0
1976,Vermont,244157.0,1099.0,59673.0,14681.0
1976,Virginia,2764444.0,11123.0,526685.0,72302.0
1976,Washington,1977629.0,11063.0,696211.0,111825.0
1976,West Virginia,759637.0,2393.0,280210.0,54062.0
1976,Wisconsin,2199985.0,9462.0,439450.0,125161.0
1976,Wyoming,214093.0,2163.0,144632.0,17288.0
1977,Alabama,2005209.0,8191.0,660157.0,71710.0
1977,Alaska,161867.0,1414.0,94229.0,13290.0
1977,Arizona,1118651.0,3292.0,432251.0,65143.0
1977,Arkansas,945489.0,6885.0,470435.0,31351.0
1977,California,11694053.0,22414.0,3241523.0,678538.0
1977,Colorado,1613657.0,5576.0,543692.0,105819.0
1977,Connecticut,1922327.0,8086.0,159239.0,70049.0
1977,Delaware,307683.0,1482.0,64740.0,8137.0
1977,District of Columbia,241774.0,2619.0,16260.0,3971.0
1977,Florida,4978925.0,22657.0,1094667.0,145443.0
1977,Georgia,2740977.0,12336.0,742991.0,98188.0
1977,Hawaii,443121.0,2568.0,75474.0,6299.0
1977,Idaho,444311.0,2804.0,270500.0,44650.0
1977,Illinois,5712606.0,24147.0,1124313.0,238645.0
1977,Indiana,2739760.0,15562.0,830661.0,153154.0
1977,Iowa,1641808.0,8584.0,571542.0,160124.0
1977,Kansas,1313326.0,3618.0,575852.0,85190.0
1977,Kentucky,1770046.0,7831.0,671841.0,61405.0
1977,Louisiana,1734255.0,17826.0,669460.0,68966.0
1977,Maine,558515.0,2341.0,157798.0,32797.0
1977,Maryland,2191603.0,11041.0,384514.0,69191.0
1977,Massachusetts,3122419.0,11536.0,385687.0,86240.0
1977,Michigan,4954235.0,14746.0,1017109.0,261090.0
1977,Minnesota,2106630.0,15360.0,691337.0,149008.0
1977,Mississippi,1064371.0,8546.0,421060.0,27986.0
1977,Missouri,2301992.0,9437.0,741261.0,95099.0
1977,Montana,448818.0,2077.0,274615.0,46784.0
1977,Nebraska,840111.0,3300.0,364242.0,50446.0
1977,Nevada,407024.0,1184.0,140621.0,19961.0
1977,New Hampshire,473163.0,1336.0,88716.0,27852.0
1977,New Jersey,3972020.0,12574.0,422760.0,91087.0
1977,New Mexico,593400.0,3660.0,310008.0,38885.0
1977,New York,6799072.0,30231.0,900989.0,132376.0
1977,North Carolina,3126610.0,24225.0,928493.0,104216.0
1977,North Dakota,344104.0,1789.0,234526.0,26063.0
1977,Ohio,6358807.0,22712.0,1122807.0,253686.0
1977,Oklahoma,1547696.0,8963.0,739745.0,110035.0
1977,Oregon,1377562.0,7308.0,391548.0,84822.0
1977,Pennsylvania,5520994.0,25752.0,930146.0,183539.0
1977,Rhode Island,588017.0,1235.0,80074.0,24892.0
1977,South Carolina,1462028.0,10414.0,385143.0,41293.0
1977,South Dakota,352821.0,2685.0,205191.0,26636.0
1977,Tennessee,2307783.0,8774.0,646401.0,86653.0
1977,Texas,6970581.0,33135.0,2485395.0,285735.0
1977,Utah,623258.0,1148.0,284061.0,53168.0
1977,Vermont,254638.0,1141.0,64649.0,16862.0
1977,Virginia,2767455.0,11045.0,478258.0,75688.0
1977,Washington,2118314.0,10672.0,765894.0,115441.0
1977,West Virginia,776646.0,2501.0,357241.0,56429.0
1977,Wisconsin,2206429.0,9688.0,451004.0,133173.0
1977,Wyoming,220561.0,2313.0,153165.0,16051.0
1978,Alabama,2054436.0,8413.0,713628.0,66178.0
1978,Alaska,164225.0,1436.0,96249.0,12249.0
1978,Arizona,1191340.0,3408.0,470220.0,69171.0
1978,Arkansas,974123.0,6319.0,478102.0,31399.0
1978,California,11974736.0,22973.0,3468092.0,662884.0
1978,Colorado,1725759.0,5335.0,587587.0,111755.0
1978,Connecticut,2006252.0,8439.0,166080.0,73109.0
1978,Delaware,314871.0,1517.0,69401.0,8565.0
1978,District of Columbia,333390.0,2503.0,15496.0,3525.0
1978,Florida,5738031.0,26065.0,1151844.0,152935.0
1978,Georgia,2864217.0,10729.0,785205.0,102620.0
1978,Hawaii,450687.0,2944.0,80155.0,6321.0
1978,Idaho,471065.0,2796.0,289174.0,46715.0
1978,Illinois,5883525.0,24170.0,1184958.0,247795.0
1978,Indiana,2820510.0,17049.0,900966.0,154330.0
1978,Iowa,1716928.0,8921.0,601390.0,174764.0
1978,Kansas,1344319.0,3712.0,586671.0,84823.0
1978,Kentucky,1804146.0,7896.0,731848.0,60989.0
1978,Louisiana,1834306.0,18420.0,712167.0,72420.0
1978,Maine,533507.0,2395.0,172026.0,35356.0
1978,Maryland,2260337.0,10212.0,428043.0,68325.0
1978,Massachusetts,3199821.0,11543.0,424500.0,83854.0
1978,Michigan,5123926.0,15738.0,1105516.0,242400.0
1978,Minnesota,2158379.0,16118.0,740397.0,156929.0
1978,Mississippi,1124059.0,8712.0,388673.0,25435.0
1978,Missouri,2360828.0,9294.0,787913.0,87053.0
1978,Montana,518170.0,2208.0,306118.0,54051.0
1978,Nebraska,845998.0,3513.0,372113.0,49960.0
1978,Nevada,436471.0,1287.0,152491.0,20667.0
1978,New Hampshire,555644.0,1328.0,92861.0,41370.0
1978,New Jersey,4095492.0,12539.0,446610.0,89741.0
1978,New Mexico,641219.0,3688.0,344018.0,42691.0
1978,New York,6907661.0,31674.0,927335.0,144438.0
1978,North Carolina,3262223.0,26220.0,1007995.0,97256.0
1978,North Dakota,351449.0,1802.0,245884.0,27075.0
1978,Ohio,6314639.0,23959.0,1308464.0,239490.0
1978,Oklahoma,1649629.0,9328.0,777472.0,114108.0
1978,Oregon,1455927.0,7753.0,457329.0,74276.0
1978,Pennsylvania,5652375.0,25799.0,1033650.0,183045.0
1978,Rhode Island,574829.0,1798.0,78296.0,24333.0
1978,South Carolina,1503313.0,10569.0,409947.0,35411.0
1978,South Dakota,360445.0,2790.0,217588.0,27667.0
1978,Tennessee,2351910.0,9175.0,588336.0,82888.0
1978,Texas,7349070.0,31590.0,2770884.0,218966.0
1978,Utah,657616.0,1148.0,303212.0,52507.0
1978,Vermont,275091.0,1204.0,66749.0,18205.0
1978,Virginia,2936067.0,11462.0,491493.0,72175.0
1978,Washington,2131348.0,11728.0,816894.0,106978.0
1978,West Virginia,840256.0,3059.0,328796.0,47130.0
1978,Wisconsin,2239107.0,10488.0,490749.0,143661.0
1978,Wyoming,239722.0,2188.0,164279.0,17867.0
1979,Alabama,2062319.0,8518.0,769878.0,74426.0
1979,Alaska,155523.0,1449.0,92391.0,9607.0
1979,Arizona,1259643.0,3691.0,505276.0,76637.0
1979,Arkansas,996625.0,5988.0,508212.0,33462.0
1979,California,12466173.0,23466.0,3771658.0,729181.0
1979,Colorado,1729090.0,5657.0,620009.0,117593.0
1979,Connecticut,2029647.0,8541.0,168014.0,73963.0
1979,Delaware,319310.0,1565.0,72225.0,11508.0
1979,District of Columbia,231200.0,2558.0,15871.0,3573.0
1979,Florida,6011033.0,28199.0,1259730.0,220465.0
1979,Georgia,2932920.0,11838.0,801451.0,105058.0
1979,Hawaii,474544.0,3117.0,82684.0,6635.0
1979,Idaho,470345.0,2829.0,308492.0,51417.0
1979,Illinois,6059653.0,23036.0,1200817.0,281406.0
1979,Indiana,2841877.0,17020.0,929926.0,167067.0
1979,Iowa,1709290.0,8079.0,634062.0,204151.0
1979,Kansas,1367626.0,3812.0,607654.0,95105.0
1979,Kentucky,1813235.0,8165.0,784097.0,62132.0
1979,Louisiana,1905028.0,18950.0,754491.0,76393.0
1979,Maine,524974.0,2554.0,186121.0,42947.0
1979,Maryland,2312762.0,9582.0,445117.0,77029.0
1979,Massachusetts,3259885.0,12003.0,449799.0,100506.0
1979,Michigan,5093121.0,17247.0,1230393.0,251290.0
1979,Minnesota,2213480.0,17647.0,794410.0,157839.0
1979,Mississippi,1136101.0,7398.0,341911.0,24504.0
1979,Missouri,2408642.0,9617.0,823883.0,100922.0
1979,Montana,414254.0,2919.0,248808.0,29584.0
1979,Nebraska,861365.0,3374.0,364907.0,54967.0
1979,Nevada,466968.0,1417.0,167620.0,23084.0
1979,New Hampshire,541892.0,1381.0,104117.0,41883.0
1979,New Jersey,4228865.0,12767.0,472858.0,102318.0
1979,New Mexico,665997.0,3797.0,361059.0,46947.0
1979,New York,6992216.0,34162.0,977801.0,167736.0
1979,North Carolina,3356370.0,27525.0,1062670.0,103751.0
1979,North Dakota,358502.0,1855.0,256136.0,28165.0
1979,Ohio,6341428.0,26123.0,1322480.0,267100.0
1979,Oklahoma,1724965.0,10081.0,857031.0,124925.0
1979,Oregon,1471293.0,8251.0,528379.0,81267.0
1979,Pennsylvania,5689399.0,26560.0,1040525.0,217757.0
1979,Rhode Island,509336.0,1671.0,73992.0,23428.0
1979,South Carolina,1522385.0,10918.0,441039.0,37450.0
1979,South Dakota,367586.0,2838.0,227660.0,31178.0
1979,Tennessee,2337221.0,9424.0,648660.0,85251.0
1979,Texas,7210280.0,32484.0,2758182.0,291510.0
1979,Utah,670876.0,1180.0,312075.0,61844.0
1979,Vermont,274896.0,1258.0,73010.0,20826.0
1979,Virginia,2998006.0,12136.0,500020.0,79492.0
1979,Washington,2231064.0,11955.0,888132.0,131401.0
1979,West Virginia,884193.0,6632.0,373201.0,37605.0
1979,Wisconsin,2253242.0,11085.0,511995.0,158241.0
1979,Wyoming,272085.0,2446.0,182875.0,19606.0
1980,Alabama,2105546.0,8716.0,823846.0,75990.0
1980,Alaska,163193.0,1445.0,96889.0,8827.0
1980,Arizona,1372742.0,3879.0,540132.0,89129.0
1980,Arkansas,1036456.0,5536.0,531726.0,34153.0
1980,California,13268006.0,24277.0,3580834.0,745691.0
1980,Colorado,1739718.0,5709.0,596866.0,112890.0
1980,Connecticut,1984064.0,8293.0,155138.0,72864.0
1980,Delaware,321644.0,1577.0,73906.0,11305.0
1980,District of Columbia,247137.0,2799.0,17629.0,4010.0
1980,Florida,6196637.0,29260.0,1387642.0,219485.0
1980,Georgia,2932464.0,12554.0,873420.0,109033.0
1980,Hawaii,484509.0,3232.0,82061.0,6880.0
1980,Idaho,513256.0,2805.0,318007.0,56444.0
1980,Illinois,6240460.0,23484.0,1212888.0,304255.0
1980,Indiana,2872006.0,17308.0,936538.0,180782.0
1980,Iowa,1678976.0,8038.0,642451.0,219466.0
1980,Kansas,1387847.0,3915.0,615106.0,103790.0
1980,Kentucky,1807358.0,8078.0,777278.0,63574.0
1980,Louisiana,1968041.0,19788.0,791628.0,78531.0
1980,Maine,518079.0,2556.0,202977.0,47721.0
1980,Maryland,2345047.0,10042.0,447807.0,81864.0
1980,Massachusetts,3289836.0,11618.0,447789.0,100615.0
1980,Michigan,5246057.0,18871.0,1223142.0,255040.0
1980,Minnesota,2314444.0,17093.0,759589.0,169734.0
1980,Mississippi,1219147.0,8552.0,349075.0,28459.0
1980,Missouri,2432407.0,9889.0,828990.0,105846.0
1980,Montana,419700.0,2075.0,257757.0,34636.0
1980,Nebraska,835644.0,3522.0,414929.0,52254.0
1980,Nevada,471593.0,1526.0,181548.0,19896.0
1980,New Hampshire,593996.0,1412.0,108859.0,42347.0
1980,New Jersey,4256753.0,12929.0,491675.0,106082.0
1980,New Mexico,686626.0,3714.0,377395.0,50727.0
1980,New York,6994316.0,32806.0,974424.0,196247.0
1980,North Carolina,3395784.0,26398.0,1109666.0,115185.0
1980,North Dakota,364909.0,1911.0,260112.0,29672.0
1980,Ohio,6415046.0,27114.0,1329076.0,276080.0
1980,Oklahoma,1707643.0,10474.0,864882.0,129745.0
1980,Oregon,1538556.0,8503.0,533548.0,91191.0
1980,Pennsylvania,5821025.0,26773.0,1078057.0,213923.0
1980,Rhode Island,542462.0,1617.0,78849.0,24951.0
1980,South Carolina,1533081.0,11024.0,451888.0,38994.0
1980,South Dakota,369549.0,3002.0,228690.0,35122.0
1980,Tennessee,2564551.0,10374.0,696420.0,84248.0
1980,Texas,7484817.0,31531.0,2958468.0,316318.0
1980,Utah,678027.0,1152.0,313316.0,63322.0
1980,Vermont,270287.0,1264.0,75772.0,24455.0
1980,Virginia,3071878.0,13274.0,541128.0,85439.0
1980,Washington,2293521.0,9912.0,921829.0,140661.0
1980,West Virginia,928962.0,3640.0,387313.0,39518.0
1980,Wisconsin,2399134.0,11034.0,530743.0,175267.0
1980,Wyoming,277906.0,2494.0,186889.0,21282.0
1981,Alabama,2149718.0,8731.0,852841.0,73323.0
1981,Alaska,178887.0,1560.0,107148.0,9977.0
1981,Arizona,1507320.0,4127.0,590376.0,98011.0
1981,Arkansas,1092943.0,5481.0,562370.0,30432.0
1981,California,13208593.0,24452.0,3557517.0,739607.0
1981,Colorado,1836984.0,5872.0,636461.0,122131.0
1981,Connecticut,1952134.0,8561.0,145821.0,73814.0
1981,Delaware,327035.0,1622.0,76099.0,11558.0
1981,District of Columbia,253403.0,2927.0,16135.0,6230.0
1981,Florida,6484571.0,30380.0,1459147.0,219983.0
1981,Georgia,2951022.0,12937.0,888508.0,113030.0
1981,Hawaii,494035.0,3259.0,83483.0,7175.0
1981,Idaho,526199.0,3070.0,327394.0,56176.0
1981,Illinois,6334050.0,24502.0,1238516.0,305571.0
1981,Indiana,2880098.0,18069.0,993130.0,172607.0
1981,Iowa,1702819.0,8048.0,645916.0,233420.0
1981,Kansas,1386872.0,3898.0,632638.0,116191.0
1981,Kentucky,1800574.0,8569.0,784304.0,64717.0
1981,Louisiana,1979204.0,20055.0,822917.0,80729.0
1981,Maine,530864.0,2536.0,195851.0,49522.0
1981,Maryland,2387198.0,10168.0,454215.0,81402.0
1981,Massachusetts,3293324.0,11883.0,452932.0,117526.0
1981,Michigan,5004645.0,19705.0,1141250.0,244698.0
1981,Minnesota,2327769.0,17176.0,806991.0,183800.0
1981,Mississippi,1198295.0,8331.0,369378.0,29282.0
1981,Missouri,2466032.0,9503.0,858025.0,105168.0
1981,Montana,425767.0,2173.0,308212.0,38085.0
1981,Nebraska,803579.0,3611.0,403767.0,50381.0
1981,Nevada,505804.0,1638.0,189736.0,20841.0
1981,New Hampshire,638077.0,1435.0,121576.0,54890.0
1981,New Jersey,4179738.0,13111.0,503687.0,106085.0
1981,New Mexico,684667.0,3635.0,359634.0,51912.0
1981,New York,7097565.0,32108.0,990090.0,190561.0
1981,North Carolina,3420297.0,29987.0,1095340.0,115280.0
1981,North Dakota,374994.0,1913.0,264463.0,31169.0
1981,Ohio,6393685.0,28151.0,1315428.0,271263.0
1981,Oklahoma,1684399.0,10968.0,919014.0,131439.0
1981,Oregon,1542792.0,8646.0,533108.0,87234.0
1981,Pennsylvania,5920737.0,26782.0,1062383.0,225347.0
1981,Rhode Island,519002.0,1596.0,75428.0,23867.0
1981,South Carolina,1499066.0,11287.0,459998.0,42402.0
1981,South Dakota,379662.0,3043.0,229701.0,38345.0
1981,Tennessee,2720407.0,10745.0,802147.0,83313.0
1981,Texas,7860366.0,35355.0,3227429.0,338141.0
1981,Utah,698796.0,1133.0,332571.0,67172.0
1981,Vermont,266789.0,1268.0,77157.0,21102.0
1981,Virginia,3231904.0,12515.0,599915.0,84384.0
1981,Washington,2374996.0,9961.0,945328.0,146804.0
1981,West Virginia,785361.0,3568.0,392888.0,37895.0
1981,Wisconsin,2542274.0,11246.0,544101.0,204746.0
1981,Wyoming,293099.0,2597.0,191646.0,22394.0
1982,Alabama,2194794.0,8300.0,836366.0,70895.0
1982,Alaska,199956.0,1580.0,117014.0,10462.0
1982,Arizona,1582896.0,4540.0,628113.0,102639.0
1982,Arkansas,959404.0,5863.0,510173.0,25976.0
1982,California,13420945.0,34111.0,3675347.0,687110.0
1982,Colorado,1843399.0,5197.0,653131.0,118895.0
1982,Connecticut,2099377.0,9214.0,149384.0,75975.0
1982,Delaware,333803.0,1634.0,79327.0,11812.0
1982,District of Columbia,262762.0,2808.0,15798.0,5967.0
1982,Florida,6753616.0,32178.0,1548800.0,226403.0
1982,Georgia,2995234.0,13819.0,906766.0,115395.0
1982,Hawaii,498125.0,3378.0,84803.0,7462.0
1982,Idaho,529194.0,2862.0,340580.0,53495.0
1982,Illinois,5855187.0,23304.0,1363491.0,295115.0
1982,Indiana,2874145.0,18417.0,991055.0,161494.0
1982,Iowa,1667984.0,7907.0,669914.0,235900.0
1982,Kansas,1392762.0,4030.0,664382.0,124694.0
1982,Kentucky,1809711.0,8562.0,797068.0,62551.0
1982,Louisiana,2010151.0,18237.0,772039.0,70627.0
1982,Maine,535685.0,2448.0,204724.0,48166.0
1982,Maryland,2421184.0,10243.0,461998.0,76295.0
1982,Massachusetts,3344896.0,11145.0,451517.0,109106.0
1982,Michigan,5005544.0,20210.0,1224535.0,238542.0
1982,Minnesota,2338304.0,17166.0,827955.0,172856.0
1982,Mississippi,1214950.0,7910.0,370161.0,29472.0
1982,Missouri,2540190.0,9766.0,861549.0,99523.0
1982,Montana,451097.0,2267.0,304560.0,43675.0
1982,Nebraska,804626.0,4017.0,406348.0,47334.0
1982,Nevada,513450.0,1641.0,194875.0,22361.0
1982,New Hampshire,647588.0,1540.0,124436.0,56543.0
1982,New Jersey,4389581.0,14423.0,513375.0,104726.0
1982,New Mexico,779944.0,3483.0,409734.0,60367.0
1982,New York,7201767.0,32503.0,1000587.0,191432.0
1982,North Carolina,3445754.0,30520.0,1107031.0,115860.0
1982,North Dakota,380683.0,1887.0,270456.0,31359.0
1982,Ohio,6324670.0,24906.0,1286284.0,279523.0
1982,Oklahoma,1787616.0,11229.0,980955.0,135461.0
1982,Oregon,1467482.0,8898.0,598316.0,83919.0
1982,Pennsylvania,5617934.0,28332.0,1078473.0,228541.0
1982,Rhode Island,507284.0,1562.0,77214.0,27101.0
1982,South Carolina,1518689.0,11677.0,444376.0,35168.0
1982,South Dakota,376735.0,2164.0,236487.0,38500.0
1982,Tennessee,2725974.0,11624.0,793618.0,83419.0
1982,Texas,7992738.0,38549.0,3332897.0,337756.0
1982,Utah,712027.0,1136.0,325248.0,66067.0
1982,Vermont,269966.0,1319.0,79596.0,22237.0
1982,Virginia,3153409.0,12886.0,539052.0,80973.0
1982,Washington,2296429.0,9996.0,930429.0,141181.0
1982,West Virginia,792707.0,3430.0,345799.0,54001.0
1982,Wisconsin,2560470.0,11929.0,589938.0,206886.0
1982,Wyoming,298847.0,2453.0,206301.0,22274.0
1983,Alabama,2271950.0,8503.0,864316.0,72506.0
1983,Alaska,218673.0,1692.0,130123.0,10579.0
1983,Arizona,1634258.0,4509.0,650709.0,89429.0
1983,Arkansas,938180.0,3720.0,500358.0,23804.0
1983,California,13935390.0,33443.0,3797926.0,705106.0
1983,Colorado,1939178.0,5666.0,704024.0,118494.0
1983,Connecticut,2149351.0,8994.0,146757.0,76405.0
1983,Delaware,342205.0,1602.0,82996.0,10657.0
1983,District of Columbia,276884.0,2788.0,15638.0,6207.0
1983,Florida,7113942.0,33276.0,1661268.0,232488.0
1983,Georgia,3127837.0,14177.0,1065694.0,105717.0
1983,Hawaii,528392.0,3609.0,78361.0,8057.0
1983,Idaho,529018.0,2954.0,345348.0,52314.0
1983,Illinois,5929783.0,22005.0,1561330.0,232818.0
1983,Indiana,2852382.0,18044.0,981326.0,140482.0
1983,Iowa,1764651.0,7070.0,707397.0,238707.0
1983,Kansas,1408358.0,3957.0,635216.0,100321.0
1983,Kentucky,1812875.0,8892.0,799057.0,58636.0
1983,Louisiana,2023957.0,19464.0,833200.0,65349.0
1983,Maine,556372.0,2464.0,206945.0,48176.0
1983,Maryland,2516084.0,10436.0,484589.0,74496.0
1983,Massachusetts,3374962.0,10865.0,453880.0,112597.0
1983,Michigan,5024521.0,21135.0,1249193.0,233066.0
1983,Minnesota,2407373.0,16914.0,815053.0,171821.0
1983,Mississippi,1189446.0,7663.0,363168.0,29075.0
1983,Missouri,2541403.0,9673.0,881966.0,94369.0
1983,Montana,486294.0,1701.0,340742.0,33787.0
1983,Nebraska,815232.0,4090.0,415269.0,46562.0
1983,Nevada,527232.0,1653.0,201566.0,21960.0
1983,New Hampshire,671966.0,1487.0,129187.0,52871.0
1983,New Jersey,4412437.0,15494.0,512743.0,101439.0
1983,New Mexico,798398.0,3775.0,434369.0,54776.0
1983,New York,7357044.0,34657.0,1024802.0,200549.0
1983,North Carolina,3461818.0,30553.0,1111010.0,116160.0
1983,North Dakota,390331.0,1905.0,273455.0,32182.0
1983,Ohio,6429344.0,31167.0,1307834.0,286290.0
1983,Oklahoma,1757739.0,11548.0,999771.0,130515.0
1983,Oregon,1476548.0,11191.0,632784.0,83710.0
1983,Pennsylvania,5738155.0,27570.0,1078324.0,227928.0
1983,Rhode Island,518803.0,1525.0,78010.0,26869.0
1983,South Carolina,1578316.0,12077.0,467402.0,26284.0
1983,South Dakota,390543.0,2154.0,236761.0,39335.0
1983,Tennessee,2777033.0,11228.0,748751.0,79965.0
1983,Texas,8159008.0,51214.0,3482625.0,326293.0
1983,Utah,735930.0,1139.0,337215.0,67427.0
1983,Vermont,282469.0,1308.0,83578.0,22374.0
1983,Virginia,3256494.0,13165.0,624401.0,81309.0
1983,Washington,2360117.0,10072.0,968144.0,139508.0
1983,West Virginia,817538.0,3424.0,354444.0,32079.0
1983,Wisconsin,2547140.0,12955.0,654067.0,540506.0
1983,Wyoming,290428.0,2317.0,209523.0,22758.0
1984,Alabama,2266571.0,8375.0,927109.0,69637.0
1984,Alaska,227375.0,1794.0,138439.0,9925.0
1984,Arizona,1504204.0,4044.0,602631.0,82511.0
1984,Arkansas,860732.0,4734.0,451149.0,28161.0
1984,California,14095912.0,33804.0,3835287.0,704986.0
1984,Colorado,2007519.0,5648.0,741140.0,114957.0
1984,Connecticut,2207317.0,9309.0,148875.0,76015.0
1984,Delaware,366024.0,1609.0,91763.0,11421.0
1984,District of Columbia,287004.0,2833.0,15874.0,5283.0
1984,Florida,7552367.0,34406.0,1807402.0,240879.0
1984,Georgia,3349151.0,13578.0,1097670.0,113988.0
1984,Hawaii,555299.0,3834.0,78889.0,15762.0
1984,Idaho,546676.0,3127.0,298781.0,50780.0
1984,Illinois,6069551.0,20451.0,1508236.0,222644.0
1984,Indiana,2933754.0,17959.0,998605.0,137193.0
1984,Iowa,1743951.0,7791.0,691294.0,250515.0
1984,Kansas,1456286.0,3902.0,661605.0,100794.0
